,x,y,idEditais,autuado,nrEdital,anoEdital,siglaLicitante,nomeLicitante,dtPublicacao,nrDodf,anoDodf,dtAbertura,modalidadeLicitacao,vrEstimado,prazo,prazoAbertura,tpPrazo,ementaObj,descObjeto,nrgdf,anogdf,classifObjeto,label
14,-16.779493,-7.8766539999999985,16,NÃO,111,2013,CEB,Companhia Energética de Brasília,2013-04-18,80.0,2013.0,2013-05-13 00:00:00,PREG?O ELETR?NICO,2057666.67,12.0,15.0,MESES,TIPO CAMIONETES,"AVISOS DE LICITAÇÃO
PREGÃO ELETRÔNICO DE MATERIAIS Nº P-00111/2013.
Processo 310.002.275/2013. Tipo: menor preço. AQUISIÇÃO DE VEÍCULO AUTOMOTIVO
TIPO CAMINHONETE, CABINE DUPLA, BICOMBUSTIVEL. Abertura: 13/05/2013, às
09h30min. Prazo de Execução e vigência: 90(noventa) dias e 120(cento e vinte) dias. Valor Global Estimado: R$2.057.666,67. Dotação Orçamentária: R$ 3.012.270,00. Unidade Orçamentária:
22.211. Programa de Trabalho: 6004. Natureza de Despesa: 44. Fonte de Recurso:
510. O Edital poderá ser adquirido, no Portal de Compras (http://compras.ceb.com.br). Demais
informações: 3465-9317/9018.
Brasília/DF, 17 de abril de 2013.
VALDETE AMARAL DIAS
Presidente da Comissão
Substituta",,,AQUISIÇÃO DE VEÍCULOS,Unlabeled
15,-6.574322,-20.911037,17,NÃO,68,2013,SES,Secretaria  de Estado de Saúde do Distrito Federal,2013-04-01,66.0,2013.0,2013-04-11 00:00:00,PREG?O ELETR?NICO,5294906.0,12.0,7.0,MESES,"IMPRESSORA ETIQUETAS,AUTOCLAVE,MICROSCÓPIO,CENTRIF","PREGÃO ELETRÔNICO POR SRP Nº 68/2013.
Objeto: Registro de Preços para eventual aquisição impressoras de etiquetas, autoclave vertical,
microscópios e centrífugas destinados às Unidades Laboratoriais da SES/DF, conforme
especificações e condições estabelecidas no Termo de Referência constante do Anexo I do
Edital. Processo 060.011.535/2012. Total de Itens Licitados: 04. Valor Total Estimado: R$
5.294.906,00. Edital: 1º/04/2013 de 08h às 12h e de 14h às 17h. Entrega das Propostas: a partir
de 1º/04/2013 às 08h no site www.comprasnet.gov.br. Abertura das Propostas: 11/04/2013 às
10h no site www.comprasnet.gov.br. Informações Gerais: O Edital encontra-se disponibilizado
sem ônus, no sítio: www.comprasnet.gov.br e no endereço: SAIN ? Setor de Áreas Isoladas
Norte ? Parque Rural s/nº - Asa Norte ? Bloco ?A?, 1º andar, sala 124, Central de Compras da
SUAG/SES, CEP 70770-200, Brasília/DF.
REGINA RODRIGUES PORTO
Pregoeira",,,AQUISIÇÃO (OUTROS),Unlabeled
16,-6.629026400000001,-20.806704,18,NÃO,69,2013,SES,Secretaria  de Estado de Saúde do Distrito Federal,2013-04-01,66.0,2013.0,2013-04-11 00:00:00,PREG?O ELETR?NICO,821292.0,,7.0,MESES,ELETRODOS DESCARTÁVEIS DE USO ADULTO E NEONATAL,"PREGÃO ELETRÔNICO POR SRP Nº 69/2013.
Objeto: Registro de Preços para aquisição de eletrodos descartáveis de uso adulto e neonatal para
atender as necessidades da Secretaria de Saúde ? DF, conforme especificações e quantitativos
constantes do Anexo I do Edital. Processo 060.013.168/2011. Total de Itens Licitados: 02. Valor
Total Estimado: 821.292,00. Edital: 01/04/2013 de 08h às 12h e de 14h às 17h. Entrega das
Propostas: a partir de 1º/04/2013 às 08h no site www.comprasnet.gov.br. Abertura das Propostas:
11/04/2013 às 14h no site www.comprasnet.gov.br. Informações Gerais: O Edital encontra-se
disponibilizado sem ônus, no sítio: www.comprasnet.gov.br e no endereço: SAIN ? Setor de
Áreas Isoladas Norte ? Parque Rural s/nº - Asa Norte ? Bloco ?A?, 1º andar, sala 124, Central
de Compras da SUAG/SES, CEP 70770-200, Brasília/DF.
LARISSA ALVIM DE OLIVEIRA
Pregoeira",,,AQUISIÇÃO DE MEDICAMENTOS E PRODUTOS HOSPITALARES,Unlabeled
17,-12.703147999999999,-14.078298,19,NÃO,71,2013,SEPLAN,Sec. de Estado de Planejamento e Orçamento,2013-04-01,66.0,2013.0,2013-04-11 00:00:00,PREG?O ELETR?NICO,61525.0,,9.0,MESES,MATERIAL DE EXPEDIENTE,"AVISOS DE LICITAÇÕES
PREGÃO ELETRÔNICO Nº 71/2013.
Objeto: Aquisição de material de expediente (capa plástica e capa processo), conforme especificações
e condições estabelecidas no termo de referência constante do Anexo I do Edital.
Data e horário para recebimento das propostas: Até 9h do dia 11 de abril de 2013. O respectivo
edital poderá ser retirado exclusivamente no endereço eletrônico: www.compras.df.gov.br.
Informações referentes ao cadastro ou ao site, através do telefone 0xx(61) 3312.5325. Processo
417.000.986/2012-SECRIANÇA. Valor estimado da licitação: R$ 61.525,00.
Brasília/DF, 28 de março de 2013.
GERARDA DA SILVA CARVALHO",,,AQUISIÇÃO (OUTROS),Unlabeled
18,-11.414232,-13.435407999999999,20,NÃO,72,2013,SEPLAN,Sec. de Estado de Planejamento e Orçamento,2013-04-01,66.0,2013.0,2013-04-11 00:00:00,PREG?O ELETR?NICO,99526.0,,7.0,MESES,FESTA DO DIVINO ESPÍRITO SANTO,"PREGÃO ELETRÔNICO Nº 72/2013.
Objeto: Contratação de empresa especializada para realizar os serviços de decoração,
para atender a Festa Do Divino Espírito Santo (Folia de Roça e Folia de Rua) de 2013
e Festa Santa Rita de Cássia, conforme especificações e condições estabelecidas no
termo de referência constante do Anexo I do Edital. Processo 135.000.112/2013. Data
e horário para recebimento das propostas: Até 8h30 do dia 11 de abril de 2013. Valor
estimado: R$ 99.526,00. O respectivo edital poderá ser retirado exclusivamente no
endereço eletrônico www.compras.df.gov.br. Informações referentes ao cadastro ou ao
site através do telefone 3312.5325.
Brasília/DF, 28 de março de 2013.
CARLOS ALEXANDRE GOMES DE MEDEIROS",,,SERVIÇOS (OUTROS),Unlabeled
19,-11.51787,-13.56366,21,NÃO,73,2013,SEPLAN,Sec. de Estado de Planejamento e Orçamento,2013-04-01,66.0,2013.0,2013-04-11 00:00:00,PREG?O ELETR?NICO,10407.37,,7.0,MESES,"SERVIÇOS GRÁFICOS, PARA REALIZAÇÃO DA FESTA DO DIV","PREGÃO ELETRÔNICO Nº 73/2013.
Objeto: Contratação de empresa especializada para realizar os serviços gráficos, para
realização da Festa do Divino Espirito Santo 2013 em Planaltina DF, no período de
10 a 19 de maio de 2013, conforme especificações e condições estabelecidas no termo
de referência constante do Anexo I do Edital. Processo 135.000.113/2013. Data
e horário para recebimento das propostas: Até 9h do dia 11 de abril de 2013. Valor
estimado: R$ 10.407,37. O respectivo edital poderá ser retirado exclusivamente no
endereço eletrônico www.compras.df.gov.br. Informações referentes ao cadastro ou
ao site através do telefone 3312.5325.
Brasília/DF, 28 de março de 2013.",,,SERVIÇOS (OUTROS),Unlabeled
20,-11.332883,-13.111680999999999,22,NÃO,75,2013,SEPLAN,Sec. de Estado de Planejamento e Orçamento,2013-04-01,66.0,2013.0,2013-04-12 00:00:00,PREG?O ELETR?NICO,210969.9,12.0,8.0,MESES,FESTA SANTA RITA DE CÁSSIA,"PREGÃO ELETRÔNICO Nº 75/2013.
Objeto: Contratação de empresa especializada para locação de estruturas, para realização da
Festa Santa Rita de Cássia, Cavalgada Portal Minas-DF, AMIPAZ, AGROTAB e Festa de
Pentecostes em Planaltina-DF, conforme especificações e condições estabelecidas no termo
de referência constante do Anexo I do Edital. Data e horário para recebimento das propostas:
Até 8h30 do dia 12 de abril de 2013. O respectivo edital poderá ser retirado exclusivamente no
endereço eletrônico: www.compras.df.gov.br. Informações referentes ao cadastro ou ao site,
pelo telefone 0xx(61) 3312.5325. Valor estimado: R$ 210.969,90 Processos 134.000.099/2013-
Administração Regional de Planaltina.
Brasília/DF, 28 de março de 2013.",,,SERVIÇOS (OUTROS),Unlabeled
21,-11.318987,-13.231506,23,NÃO,76,2013,SEPLAN,Sec. de Estado de Planejamento e Orçamento,2013-04-01,66.0,2013.0,2013-04-12 00:00:00,PREG?O ELETR?NICO,204758.61,,8.0,MESES,LOCAÇÃO DE CARRO DE SOM,"PREGÃO ELETRÔNICO Nº 76/2013.
Objeto: Contratação de empresa especializada para serviço de locação de carro de som,
mini trio, ônibus e van, visando atender a Festa do Divino Espírito Santo (Folia de Roça
e Folia de Rua) Festa de Santa Rita de Cássia conforme especificações e condições estabelecidas
no termo de referência constante do Anexo I do Edital. Data e horário para
recebimento das propostas: Até 9h do dia 12/04/2013, processo 135.000.042/2013. Valor
Estimado R$ 204.758,61. O edital poderá ser retirado exclusivamente no endereço eletrônico
www.compras.df.gov.br. Informações referentes ao cadastro ou ao site através do
telefone 3312.5325/3312.5329.
Brasília/DF, 28 de março de 2013.",,,SERVIÇOS (OUTROS),Unlabeled
22,-17.360044,-7.805961999999999,24,NÃO,102,2013,CEB,Companhia Energética de Brasília,2013-04-02,67.0,2013.0,2013-04-15 00:00:00,PREG?O ELETR?NICO,1700000.0,13.0,9.0,MESES,ADMINSITRAÇÃO E MANUTENÇÃO DE FROTA DE VEICULOS,"PREGÃO ELETRÔNICO Nº 001-S00102/2013
Processo n.º 310-001.643/2013. Tipo: menor preço. Objeto: contratação de serviços de administração,
manutenção preventiva e corretiva, com gerenciamento compartilhado da frota de
veículos da CEB_D, através de aplicativo informatizado, bem como o fornecimento de peças,
componentes e acessórios e demais serviços necessários ao perfeito funcionamento da frota,conforme Projeto Básico nº 001/2013-GRSG. Abertura: 15/04/2013, às 10h. Prazo de execução:
12 (doze) meses. Vigência: 13 (treze) meses. Dotação Orçamentária e Valor Global Estimado:
R$1.700.000,00. Unidade Orçamentária: 22.211. Programa de Trabalho: 6004. Natureza de
Despesa: 44. Fonte de Recurso: Própria. O Edital poderá ser adquirido no portal de compras
da CEB (HTTP://compras.ceb.com.br). Demais informações, pelos telefones 3465-9014/9021.
Brasília/DF, 1º de abril de 2013.
MARCELO ANDRADE CRUZ
Presidente",,,SERVIÇOS (OUTROS),Unlabeled
23,-16.73999,-7.875703,25,NÃO,118,2013,CEB,Companhia Energética de Brasília,2013-04-18,80.0,2013.0,2013-05-09 00:00:00,PREG?O ELETR?NICO,1358596.12,120.0,21.0,DIAS,FOCOS SEMAFÓRICOS COM LED,"PREGÃO ELETRÔNICO DE MATERIAIS Nº P-00118/2013.
Processo 310.002.354/2013. Tipo: menor preço. Aquisição de Focos Semafóricos Com Led.
Abertura: 09/05/2013, às 09h30min. Prazo de Execução e vigência: 90(noventa) dias e
120(cento e vinte) dias. Valor Global Estimado: R$1.358.596,12. Dotação Orçamentária: R$
207.333.767,00. Unidade Orçamentária: 22.211. Programa de Trabalho: 6209. Natureza de
Despesa: 44. Fonte de Recurso: 510. O Edital poderá ser adquirido, no Portal de Compras
(http://compras.ceb.com.br). Demais informações: 3465-9317/9018.
Brasília/DF, 17 de abril de 2013.
VALDETE AMARAL DIAS
Presidente da Comissão
Substituta",,,AQUISIÇÃO (OUTROS),Unlabeled
24,-16.74899,-7.877259,26,NÃO,125,2013,CEB,Companhia Energética de Brasília,2013-04-18,80.0,2013.0,2013-05-07 00:00:00,PREG?O ELETR?NICO,100080.0,120.0,19.0,DIAS,BOTINAS,"PREGÃO ELETRÔNICO DE MATERIAIS Nº P-00125/2013.
Processo 310.005.882/2012. Tipo: menor preço. Aquisição de Botinas. Abertura:
07/05/2013, às 09h30min. Prazo de Execução e vigência: 90(noventa) dias e 120(cento
e vinte) dias. Valor Global Estimado: R$100.080,00. Dotação Orçamentária: R$
105.355.755,00. Unidade Orçamentária: 22.211. Programa de Trabalho: 6004. Natureza
de Despesa: 33. Fonte de Recurso: 510. O Edital poderá ser adquirido, no Portal de
Compras (http://compras.ceb.com.br). Demais informações: 3465-9317/9018.
Brasília/DF, 17 de abril de 2013.
VALDETE AMARAL DIAS
Presidente da Comissão
Substituta",,,AQUISIÇÃO (OUTROS),Unlabeled
25,-7.961271000000001,-9.483460000000001,27,NÃO,115,2013,CEB,Companhia Energética de Brasília,2013-04-02,67.0,2013.0,2013-04-18 00:00:00,PREG?O ELETR?NICO,60000.0,12.0,12.0,MESES,RÁDIO TAXI,Contratação de serviços de transporte por meio rádio táxi,,,SERVIÇOS (OUTROS),Unlabeled
26,-6.625251,-20.847887,28,NÃO,99,2013,SES,Secretaria  de Estado de Saúde do Distrito Federal,2013-04-18,80.0,2013.0,2013-04-30 00:00:00,PREG?O ELETR?NICO,11910.06,12.0,12.0,MESES,"REAGENTES, VIDRARIAS E OUTROS INSUMOS","AVISO DE ABERTURA.
PREGÃO ELETRÔNICO Nº 99/2013.
Objeto: Aquisição de reagentes, vidrarias e outros insumos para atendimento das demandas
do Laboratório Central de Saúde Pública ? LACEN-DF, de acordo com as condições e as especificações
estabelecidas no Anexo I do Edital. Processo nº: 060.004.690/2011. Total de 17
itens. Valor Total Estimado R$ 11.910,06. Edital: 18/04/2013 de 08h às 12h e de 14h às 17h.
Entrega das Propostas: a partir de 18/04/2013 às 08h no site www.comprasnet.gov.br. Abertura
das Propostas: 30/04/2013 às 10 horas no site www.comprasnet.gov.br. Informações Gerais: O
Edital encontra-se disponibilizado sem ônus, no sítio: www.comprasnet.gov.br e no endereço:
SAIN ? Setor de Áreas Isoladas Norte ? Parque Rural s/nº - Asa Norte ? Bloco ?A?, 1º andar,
sala 124, Central de Compras da SUAG/SES, CEP 70770-200, Brasília/DF.
ÉRICA NEGRYS OLIVEIRA SANTOS
Pregoeira",,,AQUISIÇÃO (OUTROS),Unlabeled
27,-4.138798,-12.894418,29,NÃO,4,2012,SES,Secretaria  de Estado de Saúde do Distrito Federal,2013-04-02,67.0,2013.0,2013-05-06 00:00:00,CONCORRÊNCIA,2943741.07,12.0,24.0,MESES,CONTRATAÇÃO ENGENHARIA,"CONCORRÊNCIA Nº 4/2012.
A COMISSÃO ESPECIAL DE LICITAÇÃO, DA SECRETARIA DE ESTADO DE SAÚDE
DO DISTRITO FEDERAL, após suspensão sine die ocorrida em 12/03/2013, COMUNICA
aos interessados a abertura de processo licitatório na modalidade Concorrência, de nº 04/2012-
SES/DF, com data marcada para o dia 06/05/2013, às 15 horas, na Subsecretaria de Logística
e Infraestrutura da Saúde-SULIS/SES/DF, referente à contratação de empresa especializada de
engenharia, para prestação de serviços de manutenção preventiva, corretiva e preditiva nos equipamentos
e sistemas condicionadores de energia elétrica (grupos motores-geradores, no-breaks,
estabilizadores, transformadores e quadros elétricos) dos Hospitais Regionais e demais unidades
da SES/DF, conforme localizações listadas no Projeto Básico. O edital poderá ser retirado na
SULIS, no SAIN Parque Rural s/nº - Bloco ?B?, Térreo, sala 53, Asa Norte - Brasília/DF, em
dias úteis, no horário de 8h às 12h e 14h às 18h, telefones: (61) 3347-4285 e (61) 3348-6632,
me",,,SERVIÇOS DE MANUTENÇÃO (MÁQ/EQUIPAMENTOS),Unlabeled
28,-5.9979724999999995,-25.714029999999998,30,NÃO,27,2013,CBMDF,Corpo de Bombeiros Militar do Distrito Federal,2013-04-18,80.0,2013.0,2013-05-02 00:00:00,PREG?O ELETR?NICO,16213.0,,14.0,MESES,MATARIAL ODONTOLOGIA DE CONSUMO,"PREGÃO ELETRÔNICO Nº 27/2013
Processo: 053.000.438/2013/CBMDF. Tipo: Menor preço. Objeto: Aquisição de material de
odontologia de consumo (brocas), conforme Edital e anexos. Valor Máximo Da Contratação:
R$ 16.213,00. O DICOA informa a Abertura da Licitação, para o dia 02/05/2013 às 13:00h.
LOCAL: Site: www.comprasnet.gov.br. Retirada do Edital pela internet, nos sites www.cbm.
df.gov.br e www.comprasnet.gov.br. UASG: 170394. Inf.: (61) 3901-3481.
MARILTON SANTANA JÚNIOR
Diretor de Contratações e Aquisições",,,AQUISIÇÃO (OUTROS),Unlabeled
29,-5.991035,-25.74237,31,NÃO,35,2012,CBMDF,Corpo de Bombeiros Militar do Distrito Federal,2013-04-18,80.0,2013.0,2013-05-02 00:00:00,PREG?O ELETR?NICO,25152.82,12.0,15.0,MESES,MATERIAL DE ODONTOLÓGICO,"PREGÃO ELETRÔNICO Nº 27/2013
Processo: 053.000.438/2013/CBMDF. Tipo: Menor preço. Objeto: Aquisição de material de
odontologia de consumo (brocas), conforme Edital e anexos. Valor Máximo Da Contratação:
R$ 16.213,00. O DICOA informa a Abertura da Licitação, para o dia 02/05/2013 às 13:00h.
LOCAL: Site: www.comprasnet.gov.br. Retirada do Edital pela internet, nos sites www.cbm.
df.gov.br e www.comprasnet.gov.br. UASG: 170394. Inf.: (61) 3901-3481.
MARILTON SANTANA JÚNIOR
Diretor de Contratações e Aquisições",,,AQUISIÇÃO (OUTROS),Unlabeled
